Date,Open,High,Low,Close,Volume,Adj. Close*
31-Dec-59,676.97,682.72,676.32,679.36,38100,679.36
30-Dec-59,672.23,679.49,672.00,676.97,36800,676.97
29-Dec-59,669.77,675.01,667.13,672.23,30200,672.23
28-Dec-59,670.69,674.41,665.96,669.77,28300,669.77
24-Dec-59,670.18,674.69,666.93,670.69,23200,670.69
23-Dec-59,671.82,675.73,667.75,670.18,28900,670.18
22-Dec-59,675.92,677.34,669.90,671.82,29300,671.82
21-Dec-59,676.65,681.54,673.05,675.92,32900,675.92
18-Dec-59,673.90,679.52,671.35,676.65,32300,676.65
17-Dec-59,675.20,678.54,671.54,673.90,30400,673.90
16-Dec-59,673.78,679.20,671.41,675.20,32700,675.20
15-Dec-59,675.07,681.00,671.63,673.78,34500,673.78
14-Dec-59,670.50,678.26,669.02,675.07,31000,675.07
11-Dec-59,672.74,674.72,667.28,670.50,29100,670.50
10-Dec-59,671.26,676.96,668.80,672.74,31700,672.74
9-Dec-59,675.39,678.03,668.76,671.26,34300,671.26
8-Dec-59,665.67,679.36,665.07,675.39,38700,675.39
7-Dec-59,664.00,670.44,661.83,665.67,36200,665.67
4-Dec-59,662.96,668.04,659.87,664.00,35900,664.00
3-Dec-59,661.29,666.05,658.48,662.96,32800,662.96
2-Dec-59,664.38,668.48,658.64,661.29,34900,661.29
1-Dec-59,659.97,668.70,659.97,664.38,39900,664.38
30-Nov-59,652.52,661.23,651.55,659.18,36700,659.18
27-Nov-59,651.10,655.58,647.92,652.52,30300,652.52
25-Nov-59,649.69,655.55,646.69,651.10,35500,651.10
24-Nov-59,646.75,653.66,644.86,649.69,36500,649.69
23-Nov-59,645.46,651.51,641.77,646.75,34000,646.75
20-Nov-59,643.32,649.97,641.42,645.46,29600,645.46
19-Nov-59,641.99,648.36,639.63,643.32,32300,643.32
18-Nov-59,635.62,644.96,634.77,641.99,36600,641.99
17-Nov-59,634.46,639.60,630.99,635.62,35700,635.62
16-Nov-59,641.71,644.48,632.72,634.46,37100,634.46
13-Nov-59,644.26,647.38,640.01,641.71,30500,641.71
12-Nov-59,647.32,650.88,642.78,644.26,36000,644.26
11-Nov-59,648.14,649.94,644.96,647.32,28200,647.32
10-Nov-59,650.92,652.08,644.86,648.14,30200,648.14
9-Nov-59,650.92,658.86,648.27,650.92,37000,650.92
6-Nov-59,647.57,654.38,644.92,650.92,34500,650.92
5-Nov-59,645.74,651.61,641.99,647.57,31700,647.57
4-Nov-59,645.46,651.96,641.01,645.74,39400,645.74
2-Nov-59,646.60,650.85,642.24,645.46,33200,645.46
30-Oct-59,645.11,649.40,641.68,646.60,35600,646.60
29-Oct-59,643.60,648.65,638.78,645.11,38900,645.11
28-Oct-59,642.18,647.04,637.55,643.60,39200,643.60
27-Oct-59,637.61,645.87,636.19,642.18,41600,642.18
26-Oct-59,633.07,641.14,633.07,637.61,35800,637.61
23-Oct-59,625.59,634.42,624.84,633.07,28800,633.07
22-Oct-59,632.69,635.75,624.55,625.59,30600,625.59
21-Oct-59,635.37,637.99,630.64,632.69,27300,632.69
20-Oct-59,639.66,642.18,634.01,635.37,27400,635.37
19-Oct-59,643.22,643.88,634.93,639.66,24700,639.66
16-Oct-59,637.67,646.53,637.67,643.22,27600,643.22
15-Oct-59,634.27,640.51,632.91,637.48,21900,637.48
14-Oct-59,637.83,639.50,632.28,634.27,23200,634.27
13-Oct-59,638.55,642.34,635.46,637.83,25300,637.83
12-Oct-59,636.98,641.27,635.56,638.55,17500,638.55
9-Oct-59,633.04,638.74,631.62,636.98,25400,636.98
8-Oct-59,635.37,637.42,631.24,633.04,25100,633.04
7-Oct-59,636.06,638.46,631.90,635.37,23800,635.37
6-Oct-59,637.01,639.06,631.87,636.06,23300,636.06
5-Oct-59,636.57,640.76,634.58,637.01,21000,637.01
2-Oct-59,633.60,639.22,630.77,636.57,22700,636.57
1-Oct-59,631.68,635.72,625.40,633.60,26600,633.60
30-Sep-59,640.10,640.16,628.94,631.68,28500,631.68
29-Sep-59,636.47,643.60,635.72,640.10,32200,640.10
28-Sep-59,632.59,638.93,629.35,636.47,26400,636.47
25-Sep-59,632.85,637.73,628.18,632.59,32800,632.59
24-Sep-59,625.06,635.28,625.06,632.85,34800,632.85
23-Sep-59,617.21,626.73,617.21,624.02,30100,624.02
22-Sep-59,618.15,624.24,613.30,616.45,30000,616.45
21-Sep-59,625.59,625.59,613.71,618.15,32400,618.15
18-Sep-59,629.00,629.60,621.97,625.78,25300,625.78
17-Sep-59,632.41,636.19,627.64,629.00,20900,629.00
16-Sep-59,630.80,636.16,629.47,632.41,21800,632.41
15-Sep-59,633.79,634.83,624.49,630.80,28300,630.80
14-Sep-59,637.36,641.08,632.31,633.79,25900,633.79
11-Sep-59,633.38,641.33,632.34,637.36,26400,637.36
10-Sep-59,637.67,641.30,630.45,633.38,25200,633.38
9-Sep-59,642.69,644.74,631.43,637.67,30300,637.67
8-Sep-59,651.74,651.74,636.98,642.69,29400,642.69
4-Sep-59,645.90,653.91,645.37,652.18,23000,652.18
3-Sep-59,655.80,655.93,644.51,645.90,23300,645.90
2-Sep-59,655.90,659.87,652.15,655.80,23700,655.80
1-Sep-59,664.41,664.95,652.74,655.90,24300,655.90
31-Aug-59,663.06,667.72,660.25,664.41,21400,664.41
28-Aug-59,663.34,666.71,659.75,663.06,19300,663.06
27-Aug-59,657.60,665.61,657.60,663.34,25500,663.34
26-Aug-59,655.96,660.34,652.84,657.57,22100,657.57
25-Aug-59,653.22,659.56,651.07,655.96,19600,655.96
24-Aug-59,655.39,657.82,650.57,653.22,18600,653.22
21-Aug-59,655.02,658.86,651.89,655.39,20000,655.39
20-Aug-59,647.01,657.29,647.01,655.02,24500,655.02
19-Aug-59,649.31,649.31,639.34,646.53,30500,646.53
18-Aug-59,658.42,659.15,649.50,650.79,22800,650.79
17-Aug-59,658.74,663.02,656.18,658.42,19800,658.42
14-Aug-59,655.43,661.42,654.61,658.74,19900,658.74
13-Aug-59,655.14,658.48,651.99,655.43,20200,655.43
12-Aug-59,658.07,662.46,653.41,655.14,27000,655.14
11-Aug-59,653.79,661.76,651.14,658.07,29800,658.07
10-Aug-59,665.14,665.14,647.93,653.79,41900,653.79
7-Aug-59,671.98,676.11,666.71,668.57,25800,668.57
6-Aug-59,672.33,676.11,669.36,671.98,26100,671.98
5-Aug-59,675.76,675.76,667.82,672.33,26300,672.33
4-Aug-59,678.10,679.71,673.40,676.30,25300,676.30
3-Aug-59,674.88,683.90,673.90,678.10,24100,678.10
31-Jul-59,673.37,677.28,670.50,674.88,22700,674.88
30-Jul-59,673.18,678.67,668.29,673.37,32400,673.37
29-Jul-59,672.04,677.12,668.48,673.18,34600,673.18
28-Jul-59,669.08,675.76,666.62,672.04,31900,672.04
27-Jul-59,663.72,671.92,663.34,669.08,29100,669.08
24-Jul-59,664.63,668.10,661.29,663.72,27200,663.72
23-Jul-59,664.38,668.23,661.26,664.63,33100,664.63
22-Jul-59,661.48,667.69,660.06,664.38,33100,664.38
21-Jul-59,654.54,663.78,652.62,661.48,29500,661.48
20-Jul-59,657.13,659.87,651.83,654.54,25000,654.54
17-Jul-59,658.29,659.81,653.69,657.13,25100,657.13
16-Jul-59,660.57,662.93,655.46,658.29,31700,658.29
15-Jul-59,657.70,663.91,655.90,660.57,32800,660.57
14-Jul-59,657.35,661.13,653.53,657.70,32300,657.70
13-Jul-59,663.56,665.45,655.05,657.35,33600,657.35
10-Jul-59,663.09,667.34,659.24,663.56,36000,663.56
9-Jul-59,663.81,667.12,658.89,663.09,35600,663.09
8-Jul-59,663.21,668.26,658.23,663.81,40100,663.81
7-Jul-59,660.09,665.89,656.31,663.21,38400,663.21
6-Jul-59,654.76,663.31,653.79,660.09,37200,660.09
2-Jul-59,650.88,659.18,650.22,654.76,36100,654.76
1-Jul-59,643.60,654.01,643.60,650.88,31500,650.88
30-Jun-59,643.06,647.29,639.69,643.60,32000,643.60
29-Jun-59,639.25,646.41,638.33,643.06,30000,643.06
26-Jun-59,637.23,643.51,635.02,639.25,31000,639.25
25-Jun-59,634.27,640.23,631.87,637.23,32500,637.23
24-Jun-59,630.73,636.91,628.53,634.27,31800,634.27
23-Jun-59,631.71,635.62,627.61,630.73,26000,630.73
22-Jun-59,629.76,637.42,627.86,631.71,26300,631.71
19-Jun-59,629.41,633.73,625.12,629.76,22600,629.76
18-Jun-59,628.05,633.87,627.20,629.41,31500,629.41
17-Jun-59,621.40,629.82,619.00,628.05,28500,628.05
16-Jun-59,624.59,626.60,618.28,621.40,24400,621.40
15-Jun-59,627.42,629.73,621.02,624.59,24100,624.59
12-Jun-59,627.49,632.03,623.54,627.42,25800,627.42
11-Jun-59,627.17,634.14,624.62,627.49,31200,627.49
10-Jun-59,620.45,630.67,620.45,627.17,33100,627.17
9-Jun-59,621.62,624.81,613.11,617.62,34900,617.62
8-Jun-59,629.98,632.03,620.33,621.62,29700,621.62
5-Jun-59,630.54,633.95,625.97,629.98,28000,629.98
4-Jun-59,637.39,639.78,628.94,630.54,32100,630.54
3-Jun-59,637.45,642.46,634.36,637.39,29100,637.39
2-Jun-59,643.10,643.10,632.85,637.45,31200,637.45
1-Jun-59,643.79,648.65,640.32,643.51,27300,643.51
29-May-59,639.58,647.24,637.25,643.79,27900,643.79
28-May-59,636.68,643.09,635.59,639.58,29700,639.58
27-May-59,632.38,639.22,631.99,636.68,29400,636.68
26-May-59,632.35,636.28,629.41,632.38,29100,632.38
25-May-59,634.74,639.64,630.59,632.35,32600,632.35
22-May-59,631.65,637.37,630.38,634.74,30300,634.74
21-May-59,631.87,634.38,626.84,631.65,32300,631.65
20-May-59,635.44,636.77,628.99,631.87,35500,631.87
19-May-59,633.53,639.19,631.20,635.44,31700,635.44
18-May-59,634.53,636.62,629.90,633.53,29700,633.53
15-May-59,637.04,640.92,632.44,634.53,35100,634.53
14-May-59,633.05,640.10,631.02,637.04,36600,637.04
13-May-59,627.66,635.38,625.51,633.05,35400,633.05
12-May-59,625.03,630.90,622.97,627.66,35500,627.66
11-May-59,621.36,627.66,620.58,625.03,38600,625.03
8-May-59,615.73,625.81,615.73,621.36,39300,621.36
7-May-59,624.39,624.45,611.68,615.64,45300,615.64
6-May-59,625.90,630.84,621.73,624.39,41100,624.39
5-May-59,625.06,629.05,622.88,625.90,33600,625.90
4-May-59,625.06,629.87,622.18,625.06,30600,625.06
1-May-59,623.75,628.11,620.49,625.06,30200,625.06
30-Apr-59,625.87,628.69,620.91,623.75,35100,623.75
29-Apr-59,628.87,629.75,622.60,625.87,34700,625.87
28-Apr-59,629.87,633.95,625.24,628.87,39200,628.87
27-Apr-59,627.39,635.29,624.60,629.87,38500,629.87
24-Apr-59,623.27,630.26,622.60,627.39,37900,627.39
23-Apr-59,625.15,627.39,618.94,623.27,33100,623.27
22-Apr-59,629.23,631.62,622.69,625.15,34300,625.15
21-Apr-59,627.08,632.17,623.42,629.23,36500,629.23
20-Apr-59,624.06,630.69,622.54,627.08,36100,627.08
17-Apr-59,618.34,626.66,618.34,624.06,38700,624.06
16-Apr-59,612.50,620.58,611.41,617.58,37900,617.58
15-Apr-59,609.53,615.07,608.65,612.50,36800,612.50
14-Apr-59,607.76,611.98,605.44,609.53,33200,609.53
13-Apr-59,605.97,610.81,603.47,607.76,31400,607.76
10-Apr-59,605.50,609.52,603.56,605.97,30000,605.97
9-Apr-59,606.44,609.11,602.12,605.50,28300,605.50
8-Apr-59,610.34,612.28,605.15,606.44,32600,606.44
7-Apr-59,611.16,612.66,606.08,610.34,30200,610.34
6-Apr-59,611.93,616.42,608.26,611.16,35100,611.16
3-Apr-59,607.52,614.39,607.52,611.93,36800,611.93
2-Apr-59,602.97,610.25,602.97,607.52,32200,607.52
1-Apr-59,601.71,606.97,599.65,602.94,29800,602.94
31-Mar-59,602.65,605.73,599.21,601.71,28200,601.71
30-Mar-59,606.58,608.64,600.98,602.65,29400,602.65
26-Mar-59,606.47,608.61,601.50,606.58,29000,606.58
25-Mar-59,606.73,611.16,603.82,606.47,32800,606.47
24-Mar-59,605.56,608.67,602.36,606.73,30000,606.73
23-Mar-59,610.37,612.78,603.38,605.56,37000,605.56
20-Mar-59,610.02,614.16,605.85,610.37,37700,610.37
19-Mar-59,610.87,613.92,605.64,610.02,41500,610.02
18-Mar-59,612.69,617.15,609.14,610.87,45300,610.87
17-Mar-59,607.93,615.83,607.93,612.69,47300,612.69
16-Mar-59,614.69,615.80,605.82,607.88,44200,607.88
13-Mar-59,613.75,618.80,610.78,614.69,48800,614.69
12-Mar-59,611.49,616.10,608.55,613.75,46900,613.75
11-Mar-59,611.14,614.34,608.08,611.49,41600,611.49
10-Mar-59,609.96,614.39,605.44,611.14,39200,611.14
9-Mar-59,609.52,615.01,606.14,609.96,35300,609.96
6-Mar-59,611.87,613.16,605.20,609.52,39300,609.52
5-Mar-59,611.84,614.57,608.32,611.87,39300,611.87
4-Mar-59,610.78,615.77,606.20,611.84,41500,611.84
3-Mar-59,605.03,613.04,604.29,610.78,47900,610.78
2-Mar-59,603.50,608.82,600.89,605.03,42100,605.03
27-Feb-59,602.00,606.53,599.77,603.50,43000,603.50
26-Feb-59,601.18,604.44,596.84,602.00,39300,602.00
25-Feb-59,602.91,605.35,597.86,601.18,37800,601.18
24-Feb-59,602.21,607.61,599.57,602.91,43400,602.91
20-Feb-59,595.04,603.91,594.93,602.21,41900,602.21
19-Feb-59,589.58,597.48,589.58,595.04,41600,595.04
18-Feb-59,586.71,590.76,583.62,588.82,34800,588.82
17-Feb-59,587.91,591.58,583.83,586.71,31900,586.71
16-Feb-59,587.97,593.14,584.39,587.91,34800,587.91
13-Feb-59,581.89,589.91,580.01,587.97,30700,587.97
12-Feb-59,584.03,586.73,579.98,581.89,26300,581.89
11-Feb-59,582.65,588.17,581.63,584.03,30000,584.03
10-Feb-59,574.72,583.89,574.72,582.65,29600,582.65
9-Feb-59,581.36,581.36,571.73,574.46,31300,574.46
6-Feb-59,586.12,587.56,580.54,582.33,30100,582.33
5-Feb-59,589.38,591.14,584.06,586.12,31400,586.12
4-Feb-59,592.34,594.16,587.50,589.38,31700,589.38
3-Feb-59,592.23,595.60,589.35,592.34,32200,592.34
2-Feb-59,593.96,597.66,589.14,592.23,36100,592.23
30-Jan-59,590.40,597.60,590.35,593.96,36000,593.96
29-Jan-59,588.53,594.19,585.88,590.40,34700,590.40
28-Jan-59,594.66,596.37,584.71,588.53,41900,588.53
27-Jan-59,592.37,597.31,589.47,594.66,34800,594.66
26-Jan-59,596.07,599.77,591.11,592.37,39800,592.37
23-Jan-59,595.69,598.36,591.40,596.07,36000,596.07
22-Jan-59,597.66,601.74,593.96,595.69,42500,595.69
21-Jan-59,595.69,600.51,593.28,597.66,39400,597.66
20-Jan-59,594.40,598.45,590.99,595.69,36800,595.69
19-Jan-59,595.75,598.57,590.32,594.40,38400,594.40
16-Jan-59,594.81,599.89,590.38,595.75,43000,595.75
15-Jan-59,591.64,598.10,589.88,594.81,45000,594.81
14-Jan-59,590.70,593.28,586.85,591.64,40900,591.64
13-Jan-59,592.64,595.04,587.47,590.70,37900,590.70
12-Jan-59,592.72,597.31,589.61,592.64,43200,592.64
9-Jan-59,588.14,594.84,588.00,592.72,47600,592.72
8-Jan-59,583.15,590.11,580.54,588.14,40300,588.14
7-Jan-59,591.37,592.58,581.07,583.15,41400,583.15
6-Jan-59,590.17,593.52,584.88,591.37,36900,591.37
5-Jan-59,587.59,594.31,585.24,590.17,42100,590.17
2-Jan-59,583.65,590.38,580.80,587.59,33800,587.59
31-Dec-58,581.80,587.44,579.25,583.65,39700,583.65
30-Dec-58,577.31,584.59,577.13,581.80,39000,581.80
29-Dec-58,572.73,580.63,572.73,577.31,37900,577.31
24-Dec-58,566.39,573.64,564.27,572.73,30500,572.73
23-Dec-58,571.23,573.26,564.15,566.39,28700,566.39
22-Dec-58,573.17,574.84,568.12,571.23,30300,571.23
19-Dec-58,572.38,577.90,570.38,573.17,35400,573.17
18-Dec-58,569.38,575.52,568.24,572.38,39000,572.38
17-Dec-58,565.18,573.29,561.51,569.38,39000,569.38
16-Dec-58,563.98,568.29,562.25,565.18,39700,565.18
15-Dec-58,562.27,566.24,559.96,563.98,33400,563.98
12-Dec-58,563.07,565.01,559.43,562.27,31400,562.27
11-Dec-58,564.98,569.50,561.57,563.07,42500,563.07
10-Dec-58,558.13,566.50,558.05,564.98,43400,564.98
9-Dec-58,556.08,561.51,555.58,558.13,37900,558.13
8-Dec-58,556.75,559.54,553.70,556.08,35900,556.08
5-Dec-58,559.10,560.37,554.85,556.75,33600,556.75
4-Dec-58,558.81,563.19,556.40,559.10,36300,559.10
3-Dec-58,558.57,560.95,554.55,558.81,34600,558.81
2-Dec-58,560.07,562.98,555.37,558.57,33200,558.57
1-Dec-58,557.46,563.30,555.52,560.07,38000,560.07
28-Nov-58,550.41,559.04,550.41,557.46,41200,557.46
26-Nov-58,542.40,551.50,542.40,549.15,40900,549.15
25-Nov-58,544.89,546.95,538.43,540.52,39400,540.52
24-Nov-58,554.88,554.88,543.07,544.89,47700,544.89
21-Nov-58,566.24,566.50,558.16,559.57,39500,559.57
20-Nov-58,565.97,569.70,563.21,566.24,43200,566.24
19-Nov-58,564.89,568.68,562.10,565.97,40900,565.97
18-Nov-58,567.44,569.06,560.48,564.89,38200,564.89
17-Nov-58,564.68,572.05,561.54,567.44,45400,567.44
14-Nov-58,560.75,566.91,559.07,564.68,43900,564.68
13-Nov-58,562.39,564.42,557.43,560.75,42000,560.75
12-Nov-58,561.13,565.53,558.19,562.39,44400,562.39
11-Nov-58,557.72,563.60,556.93,561.13,40400,561.13
10-Nov-58,554.26,560.10,552.64,557.72,37300,557.72
7-Nov-58,554.85,558.22,550.85,554.26,37000,554.26
6-Nov-58,550.76,559.43,550.76,554.85,48900,554.85
5-Nov-58,545.16,552.35,543.34,550.68,40800,550.68
3-Nov-58,543.22,547.15,540.28,545.16,32400,545.16
31-Oct-58,543.31,546.27,539.31,543.22,39200,543.22
30-Oct-58,542.72,546.83,540.69,543.31,43600,543.31
29-Oct-58,536.88,544.92,536.85,542.72,47900,542.72
28-Oct-58,535.00,538.26,530.94,536.88,36700,536.88
27-Oct-58,539.52,541.22,533.09,535.00,39800,535.00
24-Oct-58,540.72,543.16,536.43,539.52,37700,539.52
23-Oct-58,542.31,544.07,537.76,540.72,36100,540.72
22-Oct-58,543.72,545.04,538.96,542.31,35000,542.31
21-Oct-58,544.19,546.54,540.28,543.72,40100,543.72
20-Oct-58,546.36,548.36,541.57,544.19,45600,544.19
17-Oct-58,541.07,548.97,541.07,546.36,53600,546.36
16-Oct-58,536.14,541.37,529.42,540.11,45600,540.11
15-Oct-58,541.72,545.68,533.65,536.14,48100,536.14
14-Oct-58,545.95,549.71,540.22,541.72,51100,541.72
13-Oct-58,543.36,549.30,542.95,545.95,45500,545.95
10-Oct-58,539.61,545.74,538.17,543.36,46100,543.36
9-Oct-58,539.31,541.46,535.85,539.61,36700,539.61
8-Oct-58,539.40,542.28,535.97,539.31,36800,539.31
7-Oct-58,536.29,540.96,534.12,539.40,35700,539.40
6-Oct-58,533.73,539.37,533.21,536.29,35700,536.29
3-Oct-58,532.09,536.82,531.53,533.73,38300,533.73
2-Oct-58,530.94,535.14,528.83,532.09,37500,532.09
1-Oct-58,532.09,533.91,527.68,530.94,37800,530.94
30-Sep-58,529.04,535.00,528.68,532.09,41600,532.09
29-Sep-58,526.83,531.74,525.54,529.04,36800,529.04
26-Sep-58,525.83,529.59,523.31,526.83,34200,526.83
25-Sep-58,528.15,530.68,523.34,525.83,44900,525.83
24-Sep-58,525.89,530.18,523.57,528.15,31200,528.15
23-Sep-58,524.01,528.62,520.87,525.89,39500,525.89
22-Sep-58,526.48,528.39,522.19,524.01,34900,524.01
19-Sep-58,522.34,527.74,521.05,526.48,38800,526.48
18-Sep-58,525.89,526.77,520.52,522.34,34600,522.34
17-Sep-58,526.57,529.45,522.43,525.89,37900,525.89
16-Sep-58,523.40,529.09,522.72,526.57,39400,526.57
15-Sep-58,519.43,524.57,517.47,523.40,30400,523.40
12-Sep-58,520.43,523.57,517.06,519.43,31000,519.43
11-Sep-58,516.20,521.72,515.32,520.43,33000,520.43
10-Sep-58,518.64,520.43,514.59,516.20,28200,516.20
9-Sep-58,515.23,521.31,515.23,518.64,34800,518.64
8-Sep-58,512.77,517.47,511.77,515.23,30300,515.23
5-Sep-58,513.44,515.35,510.45,512.77,25200,512.77
4-Sep-58,513.71,516.59,511.07,513.44,31000,513.44
3-Sep-58,511.77,516.03,510.15,513.71,32400,513.71
2-Sep-58,508.63,513.09,508.39,511.77,29300,511.77
29-Aug-58,507.72,510.18,505.60,508.63,22600,508.63
28-Aug-58,510.24,510.24,505.49,507.72,25400,507.72
27-Aug-58,509.63,513.33,508.19,510.39,32500,510.39
26-Aug-58,508.28,510.95,506.72,509.63,29100,509.63
25-Aug-58,508.28,510.62,505.37,508.28,26100,508.28
22-Aug-58,507.10,509.66,505.54,508.28,26600,508.28
21-Aug-58,503.96,508.89,503.05,507.10,25000,507.10
20-Aug-58,503.64,506.51,501.73,503.96,24600,503.96
19-Aug-58,502.67,506.13,501.26,503.64,22500,503.64
18-Aug-58,505.75,505.75,499.82,502.67,23900,502.67
15-Aug-58,510.30,510.36,504.66,506.13,29600,506.13
14-Aug-58,509.22,512.00,507.48,510.30,33700,510.30
13-Aug-58,508.19,511.24,505.31,509.22,27900,509.22
12-Aug-58,512.42,512.47,506.78,508.19,26000,508.19
11-Aug-58,510.13,514.44,508.69,512.42,28700,512.42
8-Aug-58,506.60,513.47,506.60,510.13,36500,510.13
7-Aug-58,503.11,507.84,501.46,506.10,32000,506.10
6-Aug-58,506.95,508.51,500.32,503.11,34400,503.11
5-Aug-58,510.33,511.01,503.49,506.95,42100,506.95
4-Aug-58,505.43,512.27,505.22,510.33,40000,510.33
1-Aug-58,502.99,507.39,501.64,505.43,33800,505.43
31-Jul-58,504.37,508.39,501.49,502.99,44400,502.99
30-Jul-58,501.38,505.10,497.38,504.37,36800,504.37
29-Jul-58,502.81,504.52,498.73,501.38,33100,501.38
28-Jul-58,501.76,504.43,498.67,502.81,39400,502.81
25-Jul-58,497.12,502.64,496.71,501.76,44300,501.76
24-Jul-58,494.06,498.50,492.42,497.12,37400,497.12
23-Jul-58,494.89,497.21,490.86,494.06,35500,494.06
22-Jul-58,493.36,496.74,490.01,494.89,34200,494.89
21-Jul-58,487.10,494.36,487.10,493.36,34400,493.36
18-Jul-58,485.70,489.89,483.43,486.55,33500,486.55
17-Jul-58,481.00,487.60,478.00,485.70,31800,485.70
16-Jul-58,478.88,485.87,478.88,481.00,32400,481.00
15-Jul-58,476.89,479.82,472.07,478.82,30900,478.82
14-Jul-58,482.55,482.55,475.74,476.89,25400,476.89
11-Jul-58,478.97,484.23,478.94,482.85,24000,482.85
10-Jul-58,477.59,480.35,475.01,478.97,25100,478.97
9-Jul-58,480.00,482.79,476.92,477.59,26300,477.59
8-Jul-58,481.85,482.99,478.12,480.00,24300,480.00
7-Jul-58,480.17,483.76,478.88,481.85,25100,481.85
3-Jul-58,480.15,482.26,478.03,480.17,26300,480.17
2-Jul-58,478.82,481.61,476.86,480.15,23700,480.15
1-Jul-58,478.18,480.64,476.83,478.82,26000,478.82
30-Jun-58,475.42,479.59,474.33,478.18,28200,478.18
27-Jun-58,474.01,478.09,473.22,475.42,28000,475.42
26-Jun-58,471.54,475.68,470.07,474.01,29100,474.01
25-Jun-58,470.43,473.39,468.05,471.54,27200,471.54
24-Jun-58,471.66,472.42,467.37,470.43,25600,470.43
23-Jun-58,473.60,474.60,469.46,471.66,23400,471.66
20-Jun-58,471.57,475.36,470.81,473.60,25900,473.60
19-Jun-58,476.65,478.03,470.93,471.57,26900,471.57
18-Jun-58,478.97,479.70,474.21,476.65,26400,476.65
17-Jun-58,476.56,482.11,475.36,478.97,29500,478.97
16-Jun-58,474.77,477.97,473.16,476.56,28700,476.56
13-Jun-58,471.57,476.56,471.57,474.77,31000,474.77
12-Jun-58,467.93,472.98,467.23,471.42,27600,471.42
11-Jun-58,468.19,470.04,465.58,467.93,25700,467.93
10-Jun-58,469.46,470.37,466.32,468.19,23900,468.19
9-Jun-58,469.60,471.60,467.17,469.46,23800,469.46
6-Jun-58,468.55,471.75,467.49,469.60,26800,469.60
5-Jun-58,468.58,469.84,465.38,468.55,26000,468.55
4-Jun-58,468.14,470.69,466.37,468.58,26900,468.58
3-Jun-58,466.11,469.66,465.35,468.14,27800,468.14
2-Jun-58,462.70,468.61,462.70,466.11,27700,466.11
29-May-58,460.44,463.85,459.91,462.70,23500,462.70
28-May-58,460.68,462.85,458.97,460.44,22600,460.44
27-May-58,461.06,462.53,457.92,460.68,21800,460.68
26-May-58,461.03,463.47,459.39,461.06,25000,461.06
23-May-58,460.24,463.32,459.21,461.03,25700,461.03
22-May-58,458.50,463.20,457.10,460.24,29500,460.24
21-May-58,459.83,461.62,456.83,458.50,25800,458.50
20-May-58,455.98,460.74,455.30,459.83,25000,459.83
19-May-58,457.10,458.06,454.16,455.98,19100,455.98
16-May-58,457.86,459.47,455.57,457.10,20300,457.10
15-May-58,455.45,459.00,453.84,457.86,24700,457.86
14-May-58,459.86,460.79,454.57,455.45,30600,455.45
13-May-58,460.74,462.03,457.62,459.86,29400,459.86
12-May-58,462.56,463.70,459.41,460.74,27800,460.74
9-May-58,462.50,465.14,460.44,462.56,27600,462.56
8-May-58,462.88,464.35,460.38,462.50,27900,462.50
7-May-58,463.67,465.17,461.12,462.88,27700,462.88
6-May-58,461.12,465.32,460.09,463.67,31100,463.67
5-May-58,459.56,462.38,457.39,461.12,26700,461.12
2-May-58,457.01,460.56,455.66,459.56,22900,459.56
1-May-58,455.86,460.21,454.95,457.01,26300,457.01
30-Apr-58,451.78,457.39,451.19,455.86,29000,455.86
29-Apr-58,454.42,454.42,449.78,451.78,21900,451.78
28-Apr-58,454.92,458.33,452.66,454.51,24000,454.51
25-Apr-58,453.42,457.10,451.13,454.92,30200,454.92
24-Apr-58,450.11,455.51,449.34,453.42,28700,453.42
23-Apr-58,449.55,451.87,445.88,450.11,27200,450.11
22-Apr-58,450.72,452.34,448.37,449.55,24400,449.55
21-Apr-58,449.31,452.49,448.34,450.72,25500,450.72
18-Apr-58,445.09,450.75,445.03,449.31,27000,449.31
17-Apr-58,444.35,446.14,442.35,445.09,25000,445.09
16-Apr-58,447.58,447.85,442.53,444.35,22400,444.35
15-Apr-58,443.76,448.96,442.62,447.58,25900,447.58
14-Apr-58,441.24,444.88,440.06,443.76,21800,443.76
11-Apr-58,441.06,442.65,438.83,441.24,20600,441.24
10-Apr-58,441.88,442.94,438.77,441.06,20000,441.06
9-Apr-58,442.59,445.20,440.97,441.88,20400,441.88
8-Apr-58,440.09,444.79,439.59,442.59,21900,442.59
7-Apr-58,440.50,441.97,437.25,440.09,20900,440.09
3-Apr-58,441.21,442.97,437.98,440.50,21300,440.50
2-Apr-58,445.47,447.29,440.06,441.21,23900,441.21
1-Apr-58,446.76,447.82,443.29,445.47,20700,445.47
31-Mar-58,448.61,450.05,445.56,446.76,20500,446.76
28-Mar-58,448.64,450.17,446.64,448.61,19300,448.61
27-Mar-58,449.70,451.81,447.02,448.64,21400,448.64
26-Mar-58,450.96,451.46,447.61,449.70,19900,449.70
25-Mar-58,453.75,454.31,449.52,450.96,22100,450.96
24-Mar-58,452.49,455.36,450.25,453.75,25800,453.75
21-Mar-58,449.46,453.57,447.79,452.49,24300,452.49
20-Mar-58,449.96,452.57,447.76,449.46,22800,449.46
19-Mar-58,447.38,452.37,446.91,449.96,24100,449.96
18-Mar-58,448.23,448.84,443.41,447.38,20700,447.38
17-Mar-58,453.04,453.25,447.08,448.23,21300,448.23
